cluster_id,row_id,who_reached,phone,campaign_name,reason_core,reason_free_text,outcome_free_text,confidence,evidence_json
-1,21df8459564adfe5d3052b4698079313ee3dab4b,,+4938326520407,Dexter PLZ 1-2-8,integration forbidden,integration forbidden; cannot modify system,no sale,0.9,"{""quote"": ""weil es sehr strikt verboten ist, quasi dort irgendwie selber Hand anzulegen""}"
-1,c53dce2d3e58a85d2e78845e536c2ba084074a3e,,+49762239960,DEXTER  PLZ 7,interest,interest; available time,appointment scheduled,0.9,"{""quote"": ""1. Juli 9.15 Uhr, nächste Woche Montag steht der Termin fest.""}"
-1,331857a67b99a2ca75ff028db05e0c175ed347cc,,+4921238382951,DEXTER  PLZ 4+5,interested,interested; uses medifox,appointment arranged,0.9,"{""quote"": ""Sie bekommen von mir gleich eine, ja, die Terminbestätigung an Ihre E-Mail-Adresse""}"
-1,4705c9d347d6190388641e47d4f513acf41c6fb9,,+4923668897001,DEXTER  PLZ 4+5,interested,interested; provided email,appointment scheduled,0.95,"{""quote"": ""Sie bekommen von mir gleich die Terminbestichtung an die E-Mail-Adresse daniel.franke.sdk-kirch.de""}"
-1,689448d3c6e2c1d9b57275f15e8a03d369810ac0,,+4925263001811,DEXTER  PLZ 4+5,interested,interested; provided details,appointment scheduled,0.9,"{""quote"": ""Sie bekommen auf die gleiche Terminbestätigung zugesandt""}"
-1,6d84ca23c85678bf67f685ec277d1dbe08feb839,,+492018969819,DEXTER  PLZ 4+5,interested,interested; uses vivendi,meeting scheduled,0.9,"{""quote"": ""ich habe Sie eingetragen.""}"
-1,739afe78f47e6c556de38ae972df9c3854a81d68,,+4991815229022,DEXTER  PLZ 9,interested,interested; agreed to meeting,appointment scheduled,0.9,"{""quote"": ""Ich schicke Ihnen jetzt die Einladung raus, die Terminbestätigung.""}"
-1,79292677a2a47567d11ae65b3fdbc54ebd5d490d,,+492504880070,DEXTER  PLZ 4+5,interested,interested; accepted invitation,meeting scheduled,0.9,"{""quote"": ""Ja, super. Machen wir das.""}"
-1,b354eed31c048674e578aabd5deb6ff67469c635,,+499851902143,DEXTER  PLZ 9,interested,interested; availability agreed,appointment scheduled,0.9,"{""quote"": ""Am 14. hätte ich 11 Uhr und 11.30 Uhr was frei.""}"
-1,c27c019606e335c5914a01aca8e8bb080fabd917,,+4939325707100,DEXTER  PLZ 3+6,interface compatibility,interface compatibility,appointment scheduled,0.9,"{""quote"": ""9. Oktober, 8 Uhr.""}"
-1,f0cf9ab346f590eecb52559e3e8b8b645e38e633,,+499955933180,DEXTER  PLZ 9,internal it,internal it; solution already implemented,no sale,0.9,"{""quote"": ""wir haben unseren eigenen IT-Leiter""}"
-1,c9cb37298c484d0e104f2441a0c4b5f79e2558fb,,+4943287260,Dexter PLZ 1-2-8,internal it handles digitization,internal it handles digitization,no sale,0.9,"{""quote"": ""da brauchen wir nichts Externes dazu.""}"
-1,c2fb8aad9059c6a2a33a63e395105e0a8c2e7c3f,,+493381366955,Dexter PLZ 1-2-8,it system migration,it system migration,no sale,0.95,"{""quote"": ""wir stellen gerade komplett unser EDV-System um""}"
-1,3b71d5f0f1dfc5e110dddfceb842fa1c784195f2,,+49208380008,DEXTER  PLZ 4+5,management handles inquiries,management handles inquiries,asked to contact office,0.9,"{""quote"": ""Bevor Sie weiterreden, dann müssten Sie bitte schön die Friedrichstraße kontaktieren.""}"
-1,0de30c75f56991fc6954455b4c10c01f3f7269d9,,+4937632086,Dexter PLZ 1-2-8,misdialed,misdialed,wrong number,0.9,"{""quote"": ""Ich bin falsch abgebogen. Ich habe nicht gewählt.""}"
-1,23db695ec0f236eff523b286ef8d1348d9753caf,,+49461168300,Dexter PLZ 1-2-8,must contact operator (träger),must contact operator (träger),referred to central office,0.95,"{""quote"": ""dann bitte direkt an unseren Träger wenden""}"
-1,81682688b78dc81e136b3b2e1a22a343e5eb86f3,,+496718011501,Dexter  PLZ 4-9,needs internal discussion,needs internal discussion; colleague on vacation,callback requested,0.9,"{""quote"": ""Jetzt ist der Herr Bayer gerade in Urlaub.""}"
-1,98513c2d3c24243bf9fdf654c25edcb022e7c8fc,,+493904475416,DEXTER  PLZ 3+6,needs to consult boss,needs to consult boss,callback requested,0.9,"{""quote"": ""würde ganz gerne da mit meinem Chef Rücksprache halten""}"
-1,26315900f4186e0984d411c93f7b626ed44909b5,,+498380983970,Dexter PLZ 1-2-8,negative reaction to ai term,negative reaction to ai term,no sale,0.95,"{""quote"": ""wenn ich schon das Wort KI höre, kriege ich Ausschlag.""}"
-1,23301d593a39b66c698f3140efb150bd85499ee3,,+49259538380,Dexter  PLZ 4-9,new program planned next year,new program planned next year,no sale,0.9,"{""quote"": ""weil wir im nächsten Jahr ein neues Programm kriegen""}"
-1,1756908ddacb65dd18aae7bfd67ce86e93c358c2,,+49962592000,DEXTER  PLZ 9,new system already includes voice function,new system already includes voice function,no sale,0.9,"{""quote"": ""Nee, ist kein Bedarf, weil wir ein neues Dokusystem kriegen, das schon eine Sprachfunktion hat.""}"
-1,577fa4206cc697d837da58b97e7c4ad1d853f2f4,,+49773193430,Dexter  PLZ 4-9,no capacity,no capacity; operational overload,callback requested,0.9,"{""quote"": ""wir haben wirklich momentan 0,0 Kapazitäten.""}"
-1,ae69da78eeb516cf4e8417ccd86f85aa83fdef49,,+49753499910,DEXTER  PLZ 7,no documentation requirement,no documentation requirement,no sale,0.5,"{""quote"": ""ich habe ja eh keine Dokumentationspflicht""}"
-1,5a9813b4c329efe51941ced64d7f3834f655710d,,+495258940894,DEXTER  PLZ 3+6,no in,no in-house care,no sale,0.9,"{""quote"": ""Wir haben keine Pflege im Haus.""}"
-1,cd04dec8b86d4d367ec5f24601a7f2cc69de7fc6,,+4945249090,Dexter PLZ 1-2-8,no longer a care home,no longer a care home,no sale,0.9,"{""quote"": ""wir haben ja kein Heim mehr""}"
-1,312295e5374a0b92df64f2e89e2bfaac443cec78,,+494209919525,Dexter PLZ 1-2-8,no need for ai,no need for ai,no sale,0.9,"{""quote"": ""Ich habe keinen Bedarf im Moment für KI.""}"
-1,fd29096c2d3f2d5b8c50aff9427189b850f7bfef,,+4972467081708,Dexter  PLZ 4-9,no on,no on-site wifi,callback at year-end,0.9,"{""quote"": ""Wir haben noch kein WLAN im Haus.""}"
-1,1b76eaa9d3c6de771acc4b47e5ea4f2ce92305df,,+49441340060,Dexter PLZ 1-2-8,no time,no time; not interested,no sale,0.9,"{""quote"": ""Da habe ich zurzeit auch gar keine Zeit für. Da habe ich noch kein Interesse.""}"
-1,37780b5ef0b0db9bf78e4b46075359cf06ba1b39,,+4961659408330,DEXTER  PLZ 3+6,no time,no time; not interested,no sale,0.9,"{""quote"": ""Keine Zeit, keine Lust und keine Muse.""}"
-1,8f5338b8858390b13a7c095e6011a233e0b04343,,+49723142510,Dexter  PLZ 4-9,no time,no time; very busy,callback requested,0.9,"{""quote"": ""Ich habe dafür momentan keine Zeit""}"
-1,ccbeaad1a420928785cbd57ff1229a999cb1ca83,,+491749612680,Dexter  PLZ 4-9,no time,no time; no resources,callback requested,0.9,"{""quote"": ""ich habe im Moment wirklich null Ressource, da auch mal reinzuschauen.""}"
-1,358f078d4d84006d4bc23c33162bd0c95a431583,,+4923245988213,DEXTER  PLZ 4+5,not a care facility,not a care facility,no sale,0.9,"{""quote"": ""wir sind ja gar keine Pflegeeinrichtung, sondern wir sind eine Einrichtung der Eingliederungshilfe.""}"
-1,3ddf793fdfa901b88b7d8c8df724bd683726d6c7,,+4915259109326,DEXTER  PLZ 3+6,not a care facility,not a care facility,no sale,0.9,"{""quote"": ""wir sind keine Pflegeeinrichtung""}"
-1,607496b5f583ca2b0ab587395819ee2efd077cf8,,+4967236031999,DEXTER  PLZ 3+6,not a care facility,not a care facility,no sale,0.9,"{""quote"": ""wir sind keine Einrichtung, wir sind ein stundenweiser Betreuungsdienst und ich bin die Geschäftsführung""}"
-1,57ecbd05deda1609465eee827aea11a71f88c3b7,,+49695092847,DEXTER  PLZ 3+6,not a care home,not a care home,no sale,0.9,"{""quote"": ""Wir sind aber kein Pflegeheim.""}"
-1,e65d631ab1eebfcd01c14bd2c9ac6afddfa093be,,+49522191480,DEXTER  PLZ 3+6,not a care provider,not a care provider,no sale,0.9,"{""quote"": ""Wir sind nicht in der Pflege tätig""}"
-1,9ddfc35144331c29ce2ceceedeb7cd67767ca419,,+4964289304904,DEXTER  PLZ 3+6,not allowed,not allowed; policy restriction,no sale,0.9,"{""quote"": ""Das ist bei uns nicht erlaubt und das machen wir auch nicht.""}"
-1,0029cd4a7915796fa6b9069923528dbdf99996f4,,+499314601301,Dexter  PLZ 4-9,not available,not available; asked callback,callback requested,0.9,"{""quote"": ""Rufen Sie bitte morgen Vormittag nochmal an, zwischen 9 und 12.""}"
-1,5014cca4b1951055d884767fcaa45b45def7f95c,,+49525118740,DEXTER  PLZ 3+6,not available next week,not available next week,callback planned,0.9,"{""quote"": ""sie ist die nächste Woche auch noch nicht da.""}"
-1,96ad205f339dfe0430702a7a06cdeb4ea030ff21,,+496196594350,Dexter  PLZ 4-9,not conducive for staff,not conducive for staff; timing,no interest,0.9,"{""quote"": ""Danke, aber kein Interesse.""}"
-1,e40ac10cff02d3b9ef34b7cd0bab1ca9d0e79474,,+49790494338100,Dexter  PLZ 4-9,not considering digitalization,not considering digitalization,no interest,0.9,"{""quote"": ""ich habe auch gar kein Interesse.""}"
-1,664700eb807d651c12c606e70b75f56c88f033ee,,+495322789410,DEXTER  PLZ 3+6,not currently implemented,not currently implemented,no appointment,0.9,"{""quote"": ""Ja, aber im Moment wird das bei uns nicht.""}"
-1,168381fdf1a68eba2b451cd10bc8872b1db753cf,,+4985193107411,Dexter  PLZ 4-9,not digitized,not digitized; no internet,no sale,0.95,"{""quote"": ""Wir haben kein Internet im Haus""}"
-1,9c89cd0bc5f94666f825cf7eb6a48a38bf9ff72e,,+499128739190,DEXTER  PLZ 9,not in care business,not in care business,no sale,0.9,"{""quote"": ""weil wir rein in die Wohnungsvermietung haben, das heißt, wir dokumentieren keine Pflege.""}"
-1,0440e26805fe13139af453baeec6e873cedbbeb0,,+492391609890,DEXTER  PLZ 4+5,not relevant,not relevant; not a topic,no sale,0.8,"{""quote"": ""Das kommt für uns nicht infrage.""}"
-1,23c32ffd1da2a30cd60fd24e25f90c0aafb78bb8,,+497441860150,DEXTER  PLZ 7,not relevant,not relevant; small facility,no sale,0.9,"{""quote"": ""Wir brauchen es wirklich nicht.""}"
-1,7148719a580acb3e4aa6cc07899e2551095593df,,+4952474498,DEXTER  PLZ 3+6,not relevant now,not relevant now; no time,callback in january,0.9,"{""quote"": ""im Moment aber nicht von Relevanz bei uns.""}"
-1,794a781ce38c5fe064c0fa7af2a1c730c02c189c,,+4951212835784,DEXTER  PLZ 3+6,not reviewed,not reviewed; needs medifox compatibility,callback requested,0.9,"{""quote"": ""ich bin noch nicht dazu gekommen, mir das anzugucken.""}"
-1,d03e5efd7c855261189bb598c361bffcbe91a24e,,+493943632738,DEXTER  PLZ 3+6,not target,not target; not a care facility,no sale,0.9,"{""quote"": ""wir sind keine Pflegeeinrichtung.""}"
-1,b5e74ca526ecaf81218235da00a720bd718d66a5,,+4923813045442,DEXTER  PLZ 4+5,not target customer,not target customer; not a care facility,no sale,0.95,"{""quote"": ""Wir sind keine Pflegeeinrichtung, wir sind eine Betreuungseinrichtung, das kommt für uns gar nicht infrage.""}"
-1,79285a9d2195ef7a48a9c86a134e5a492a1c52da,,+4925629151115,DEXTER  PLZ 4+5,not target sector,not target sector; hospital,wrong contact,0.9,"{""quote"": ""ich bin der Pflegedirektor hier vom Krankenhaus.""}"
-1,b8760a136de1f0bddd7f559cd4673f505c296eb3,,+49606294290,Dexter  PLZ 4-9,ongoing software update,ongoing software update,no sale,0.9,"{""quote"": ""wir gerade aktuell in einer Softwareaktualisierung drin sind""}"
-1,27992af428ea0501a9a790fbd379f3be4e4334bf,,+4954439910,DEXTER  PLZ 4+5,only purchases via medifox,only purchases via medifox-darm,no meeting,0.9,"{""quote"": ""wenn ich was kaufe, dann nur über Medifox-Darm?""}"
-1,8b7698aeb313b962eef89a9fcf9c9b8099346b28,,+4922463110,DEXTER  PLZ 4+5,other priorities,other priorities; currently focused elsewhere,email requested; follow-up later,0.9,"{""quote"": ""Da können Sie gerne mir eine Mail schicken""}"
-1,f33c6f23718426341d7175c9df62f394391d53a4,,+4921426060,DEXTER  PLZ 4+5,other projects have priority,other projects have priority,follow-up in one year,0.9,"{""quote"": ""Wir haben da im Moment viele andere Projekte, die da Vorrang haben,""}"
-1,5c0407cb171b05accae44535275d62bdb7b65627,,+494952920350,Dexter PLZ 1-2-8,planned implementation early 2026,planned implementation early 2026,no sale,0.95,"{""quote"": ""sind wir mit unserem Softwareanbieter über eine integrierte KI mit Sprechdokumentation bereits im Gespräch""}"
-1,0a396ab521cffc068af2978b52edcdfebd5f5204,,+4941037052000,Dexter PLZ 1-2-8,pr handles advertising,pr handles advertising; not interested,no sale,0.9,"{""quote"": ""an Werbung haben wir gar kein Interesse, weil das macht unsere PR-Abteilung.""}"
-1,36c7d243ba074950b74f3ae4ec929cbbd711cd02,,+493606661119,DEXTER  PLZ 3+6,prefers written information,prefers written information; will review,information email requested,0.9,"{""quote"": ""Schicken Sie es mir zu, danke schön.""}"
-1,3b7b308ed13f25a87e65139c69e0162a575a3371,,+49244495150,Dexter  PLZ 4-9,previous videocalls and trial planned,previous videocalls and trial planned,follow-up scheduled in january,0.9,"{""quote"": ""Und das Ganze gehen wir mal im Januar.""}"
-1,54b375d60fe3c37879fbaa35bf166ec9ac5beaef,,+4947189000,Dexter PLZ 1-2-8,prospect receptive,prospect receptive; checked email,invitation sent,0.85,"{""quote"": ""Jetzt ist was angekommen, ja.""}"
-1,94f875e7c9ec64d781b58f531d3b687b9518a29e,,+49616493100,Dexter  PLZ 4-9,provided bed count,provided bed count,information provided,0.8,"{""quote"": ""89.""}"
-1,57d4767174981d15bbc875057816a56aa27f3f93,,+497934995800,DEXTER  PLZ 9,provided facility details,provided facility details,lead qualified,0.9,"{""quote"": ""50 Betten, ok.""}"
-1,924cdfb10e56db546538d10835e11e579ff10cf4,,+492088826430,DEXTER  PLZ 4+5,provided name and availability,provided name and availability,added to invitation list,0.9,"{""quote"": ""Ich habe Sie für 23 bis 11.45 Uhr eingetragen.""}"
-1,c030528594765ef7061de01ee5aa743cb42f8c2d,,+4960622217,Dexter  PLZ 4-9,received materials,received materials; will review,appointment scheduled,0.7,"{""quote"": ""sehen wir uns dann ja im nächsten Wochen nochmal im Mai""}"
-1,9573437bf3e7b81245f17c7815446a5f5f5b892c,,+492721942360,Dexter  PLZ 4-9,recent implementation,recent implementation; unlikely to switch,no sale,0.9,"{""quote"": ""die gerade frisch geschult auf das neue System.""}"
-1,409154de6726f258de42c45884525f41e1fee41b,,+4936134400,DEXTER  PLZ 9,recipient at pc,recipient at pc,invitation sent,0.9,"{""quote"": ""ich schicke den Einladungslink zu.""}"
-1,b20e580ef8e015d85443b6578d845ee65274e217,,+496322794250,DEXTER  PLZ 3+6,recipient at pc,recipient at pc; can receive link,invitation sent; pending confirmation,0.9,"{""quote"": ""Frau Fiege, sind Sie jetzt vom PC? Ja.""}"
-1,50f554ee83a4946d34dca517347edefb0283d8a2,,+49507277370,DEXTER  PLZ 3+6,redirected to colleague,redirected to colleague,follow-up with colleague,0.9,"{""quote"": ""Und dann das Weitere können Sie auf jeden Fall alles mit ihr besprechen.""}"
-1,4d412335ad188fec7f84173252d04fe1b335b16c,,+4962201554,DEXTER  PLZ 3+6,regulatory oversight,regulatory oversight; two years remaining,no sale,0.9,"{""quote"": ""Die Heimaufsicht hat hier die nächsten zwei Jahre""}"
-1,595fcb3e56fcb7f22d9126afd5d12493422dadad,,+4920432965117,DEXTER  PLZ 4+5,reluctant to change,reluctant to change; transition effort,no sale,0.85,"{""quote"": ""dann möchte man so ein bestehendes System dann auch erstmal nicht so ohne weiteres ändern.""}"
-1,c410aa29652935586f60514f95bcadb637b8b812,,+49394951090,DEXTER  PLZ 3+6,requested data deletion,requested data deletion,no sale,0.9,"{""quote"": ""Sie dürfen unsere Daten löschen.""}"
-1,069dcd5cef839fb25b10051f3b00a921c94ee940,,+492118774990,DEXTER  PLZ 4+5,requested information,requested information; provided email,info to be emailed,0.9,"{""quote"": ""Trotzdem können Sie mir gerne über mein E-Mail die Unterlagen schicken.""}"
-1,ba8a01a24e59f754fe3a8f09b9cf83c1656cbc0f,,+498171217329,Dexter PLZ 1-2-8,requested to speak to manager,requested to speak to manager,connected to decision maker,0.9,"{""quote"": ""Da sind Sie schon richtig.""}"
-1,2f2efd85f1f31fbde4ec448aa13a6b80f9a84d15,,+4929219500,DEXTER  PLZ 4+5,requires written contact only,requires written contact only,email contact accepted,0.9,"{""quote"": ""den Erstkontakt kann man zu Ihnen herstellen, nur per Schriftverkehr, per Mail, ja?""}"
-1,dd395fe9e463d6aabc074f68c70ec86ba4bfb567,,+4999324010,DEXTER  PLZ 9,restructuring,restructuring; no time,callback requested,0.9,"{""quote"": ""Das ist zu viel gerade, also da habe ich keine Zeit für das.""}"
-1,d84a66529aca80e5a574ed086ea5227c9ad79b1e,,+495151823890,DEXTER  PLZ 3+6,satisfied with current voice functionality,satisfied with current voice functionality,postponed review,0.92,"{""quote"": ""aktuell bin ich mit der Sprachfunktion so erst mal ganz gut zufrieden.""}"
-1,8cca87cca59072c83ea4df8e5ec8e6dadcc10c9c,,+49231182010,DEXTER  PLZ 4+5,selected another system,selected another system,no sale,0.9,"{""quote"": ""wir uns für ein anderes System schon unterschieden haben jetzt""}"
-1,21d84dbe70dbf1696c3cb51d3389f93fb1b69372,,+497618963100,DEXTER  PLZ 7,service mismatch,service mismatch; assisted living not care,no sale,0.9,"{""quote"": ""Wir sind kein Pflegeheim, wir sind eine betreute Seniorenwohnanlage""}"
-1,38550df138479dd9f1138caeb353e9403910ab21,,+4933035200,Dexter PLZ 1-2-8,staff training required,staff training required; implementation difficult,no sale,0.9,"{""quote"": ""sie müssen die alle schulen.""}"
-1,8b4183e2f243859402de639d5a6a4e52f2f83305,,+49986898930,Dexter  PLZ 4-9,staff transition,staff transition; successor arriving july,callback in september,0.9,"{""quote"": ""Meine Nachfolgerin kommt im Juli""}"
-1,0cd4b7af2988992dbe4323a7d280576fe1dcb729,,+49911933610,DEXTER  PLZ 9,still manual,still manual; switch next year,future opportunity,0.9,"{""quote"": ""Anfang nächsten Jahres. Also dieses Jahr wird es nichts mehr.""}"
-1,9781827305260e3b0ee00f3745fc629c083f8956,,+494542821618,Dexter PLZ 1-2-8,summer timing,summer timing; no network,callback requested,0.9,"{""quote"": ""Das ist total ungünstig in der Sommerzeit.""}"
-1,b5c778863621c7c85747ad44cad4dca39b14f369,,+493518628100,Dexter PLZ 1-2-8,system change,system change; not interested in ai,no sale,0.9,"{""quote"": ""wir haben jetzt gerade erst eine Umstellung auf ein neues Dokumentationssystem""}"
-1,31c34bc8df51462511ad5eb8cbeb1dc86bf9f733,,+49231477981141,Dexter  PLZ 4-9,system migration,system migration; not considering new projects,no sale,0.9,"{""quote"": ""wir sind gerade in einer Systemumstellung""}"
-1,e81dd8e0e51fa31dfe8dba9ccb580f608e8a73af,,+49231477981141,DEXTER  PLZ 4+5,system migration,system migration; project delayed,callback in spring,0.9,"{""quote"": ""Wir sind auch tatsächlich jetzt gerade in einer kompletten Systemumstellung.""}"
-1,3aebae6303e2809e87116cec30518c8537454d3f,,+493523808825,Dexter PLZ 1-2-8,target absent,target absent,redirected to another contact,0.9,"{""quote"": ""Der Herr Becker ist noch nicht da""}"
-1,899af1ecfb4adeb292e0402c68df1536f773b4cf,,+4957439440,DEXTER  PLZ 3+6,too busy,too busy; restructuring,callback requested,0.9,"{""quote"": ""vielleicht sprechen wir da am besten nochmal zum Ende des Jahres""}"
-1,e9a69b09878d34d24cae106aec774b454a9d09f3,,+4972467081708,DEXTER  PLZ 7,too early,too early; postpone until mid next year,no sale,0.9,"{""quote"": ""Dass wir zum jetzigen Zeitpunkt nichts tun und wir frühestens Mitte nächsten Jahres darauf zugehen.""}"
-1,ed42078bbb1182cf3e34c1f2864a88971b484f74,,+49503797060,DEXTER  PLZ 3+6,too early,too early; no current need,no sale,0.9,"{""quote"": ""Von daher sind wir bei uns ein bisschen zu früh dran.""}"
-1,b8a027bd892ebaacf71fff66625b0d10a1df2df1,,+4943228873952,Dexter PLZ 1-2-8,too small,too small; use local providers,no sale,0.9,"{""quote"": ""Dafür sind wir einfach zu klein.""}"
-1,183cb4a5e9259f7c8fa0d3afe69851aaa1d1d30e,,+49350229230,Dexter PLZ 1-2-8,unsolicited call,unsolicited call; refuses engagement,no sale,0.93,"{""quote"": ""Sie rufen an, blind, und bieten mir hier etwas an.""}"
-1,63ad91638265dfe0af5a585c8eab8035da2e9809,,+4941528838010,Dexter PLZ 1-2-8,upcoming operator change,upcoming operator change; not engaging now,no interest,0.95,"{""quote"": ""Da besteht wirklich kein Interesse, wir stehen kurz vor einem Trägerwechsel""}"
-1,df9385e2f64a80d4e87a06833c202e3b0f90aafe,,+49420297590,Dexter PLZ 1-2-8,uses comda,uses comda; refuses second system,no sale,0.9,"{""quote"": ""Also wir selber machen kein zweites System parallel.""}"
-1,ea7f9002361369e1ae7038fd7c498c9d92a491c4,,+4955087419190,DEXTER  PLZ 3+6,using competitor solution,using competitor solution; satisfied,no sale,0.9,"{""quote"": ""wir nutzen die Spracherkennung oder Sprachdokumentation von der Firma Voize.""}"
-1,4cb23f09db55a910ef3c180d94f354e8b2d8afd4,,+4936758240,DEXTER  PLZ 9,using medifox,using medifox; already in talks,no sale,0.9,"{""quote"": ""Nein, wir haben Medifox da und sind im Moment auch im Gespräch.""}"
-1,5c18b8ae8da45bf7713b843ff26bd8547be398c1,,+49201946110,DEXTER  PLZ 4+5,want single provider,want single provider; existing vendor,no meeting,0.9,"{""quote"": ""wir arbeiten ja schon mit einem Programmhersteller und wir wollen alles aus einer Hand haben""}"
-1,d30175a433d36261c46678a31fc0aae87a9358c4,,+4977636072,DEXTER  PLZ 7,won't decide on phone,won't decide on phone,send information by email,0.9,"{""quote"": ""am Telefon schließe ich nichts ab oder stimme auch nichts zu""}"
-1,9cedfadd9c9053b5687706192eadc25d2c459e4f,,+495114998110,DEXTER  PLZ 3+6,working on model project with voize,working on model project with voize,will contact if needed,0.9,"{""quote"": ""Ich würde aber proaktiv auf Sie zukommen, wenn ich da für mich Bedarf sehe.""}"
-1,abaeef969d7ae2b0c3f139d716703c161d72a581,,+4939718345300,Dexter PLZ 1-2-8,wrong contact,wrong contact; refer to regional or it,no sale,0.85,"{""quote"": ""ist bei mir aber falsch platziert.""}"
